6.691615581512451172e-01 4.159481227397918701e-01
5.622768998146057129e-01 6.540910899639129639e-02
7.163692712783813477e-01 5.553976893424987793e-01
7.520118951797485352e-01 6.944179534912109375e-01
9.470229744911193848e-01 4.729608595371246338e-01
8.712176084518432617e-01 8.315042853355407715e-01
4.715056419372558594e-01 1.320498138666152954e-01
9.176948666572570801e-01 2.943972945213317871e-01
9.077726006507873535e-01 9.321481734514236450e-02
9.438127875328063965e-01 1.980710029602050781e-01
1.661724001169204712e-01 9.039310812950134277e-01
5.330750346183776855e-01 1.058976203203201294e-01
1.728533022105693817e-02 8.746424317359924316e-01
8.720399737358093262e-01 7.200698852539062500e-01
6.137392520904541016e-01 8.326840400695800781e-01
1.823351532220840454e-01 5.485009774565696716e-02
7.333050370216369629e-01 7.816331386566162109e-01
5.260327458381652832e-01 7.157809138298034668e-01
2.990649938583374023e-01 4.055723249912261963e-01
6.317796111106872559e-01 3.873208761215209961e-01
4.756266623735427856e-02 6.000175476074218750e-01
6.699911355972290039e-01 7.201734781265258789e-01
6.837839633226394653e-02 7.358452677726745605e-01
3.684008121490478516e-01 5.841040015220642090e-01
7.761001586914062500e-01 9.427248239517211914e-01
9.496325850486755371e-01 3.306879699230194092e-01
6.264720559120178223e-01 2.938240766525268555e-02
1.969620957970619202e-02 1.674031466245651245e-01
1.370065063238143921e-01 2.137772589921951294e-01
8.641015887260437012e-01 9.243531823158264160e-01
6.271547675132751465e-01 8.653393983840942383e-01
5.776131749153137207e-01 7.329461574554443359e-01
9.942181706428527832e-01 9.719970226287841797e-01
4.491223394870758057e-02 3.795655369758605957e-01
2.341716140508651733e-01 6.846173852682113647e-02
1.490429192781448364e-01 7.852273583412170410e-01
7.232581377029418945e-01 1.162038743495941162e-01
9.694830775260925293e-01 6.555843353271484375e-01
5.542565584182739258e-01 1.565981209278106689e-01
1.758551448583602905e-01 3.372653722763061523e-01
8.744679093360900879e-01 5.773290991783142090e-01
2.785381972789764404e-01 8.033442497253417969e-01
6.182422041893005371e-01 2.812370359897613525e-01
4.822777509689331055e-01 3.659974038600921631e-01
8.961063027381896973e-01 1.865519136190414429e-01
9.674887657165527344e-01 9.138174653053283691e-01
5.683659315109252930e-01 8.432273268699645996e-01
5.075941681861877441e-01 1.419654339551925659e-01
8.592753410339355469e-01 2.680988609790802002e-01
5.393175482749938965e-01 8.986611366271972656e-01
1.599087864160537720e-01 3.846372961997985840e-01
3.161378502845764160e-01 9.426448494195938110e-02
3.284080922603607178e-01 1.420942395925521851e-01
3.537323176860809326e-01 7.110238671302795410e-01
1.730037182569503784e-01 6.594864726066589355e-01
9.423297047615051270e-01 5.213439464569091797e-02
1.002442389726638794e-01 9.753921627998352051e-01
3.818706274032592773e-01 2.074155360460281372e-01
9.619920700788497925e-02 6.684744358062744141e-01
2.447554171085357666e-01 6.833463907241821289e-01
5.340453982353210449e-01 7.696279883384704590e-01
3.934293687343597412e-01 4.126847684383392334e-01
9.498972296714782715e-01 3.768242895603179932e-01
8.091101646423339844e-01 1.326963752508163452e-01
7.933173775672912598e-01 4.894134998321533203e-01
1.795222908258438110e-01 5.555946826934814453e-01
8.433542251586914062e-01 5.802439451217651367e-01
1.379526108503341675e-01 6.771237850189208984e-01
5.604131221771240234e-01 6.413049101829528809e-01
1.162066310644149780e-01 2.524145841598510742e-01
1.476636826992034912e-01 9.813064336776733398e-02
9.734247922897338867e-01 1.561868190765380859e-01
4.913328289985656738e-01 6.614544391632080078e-01
4.870361089706420898e-01 7.460469603538513184e-01
2.347130328416824341e-01 9.848777055740356445e-01
4.975489377975463867e-01 8.911703824996948242e-01
7.619869709014892578e-01 7.387931346893310547e-01
2.857976853847503662e-01 9.736143350601196289e-01
8.052345514297485352e-01 1.843833476305007935e-01
4.010094702243804932e-01 5.772222280502319336e-01
7.489448040723800659e-02 1.795724630355834961e-01
1.065304595977067947e-02 6.830779314041137695e-01
1.085425391793251038e-01 3.027698397636413574e-01
7.692842483520507812e-01 2.096544802188873291e-01
5.186426639556884766e-02 6.448808908462524414e-01
2.331018894910812378e-01 8.747553825378417969e-01
4.777715802192687988e-01 6.224301457405090332e-01
2.602030932903289795e-01 4.398247301578521729e-01
9.968865513801574707e-01 4.547262191772460938e-01
7.721575498580932617e-01 3.542926311492919922e-01
8.204343914985656738e-01 3.446341156959533691e-01
4.422596991062164307e-01 1.854536831378936768e-01
9.743734598159790039e-01 2.916173040866851807e-01
9.487590789794921875e-01 5.227379798889160156e-01
5.674406290054321289e-01 9.387922883033752441e-01
4.530624747276306152e-01 9.571800827980041504e-01
6.482405662536621094e-01 4.729523360729217529e-01
8.728492259979248047e-02 6.136583089828491211e-01
4.294674992561340332e-01 8.547167778015136719e-01
8.978999853134155273e-01 9.328769445419311523e-01
4.704127311706542969e-01 8.714770674705505371e-01
4.835524559020996094e-01 3.228754699230194092e-01
6.966026425361633301e-01 8.813942670822143555e-01
5.266956090927124023e-01 9.416606426239013672e-01
7.527413368225097656e-01 5.383756756782531738e-01
8.466966748237609863e-01 4.550401866436004639e-01
3.948847055435180664e-01 8.235931396484375000e-02
3.150475323200225830e-01 9.333074092864990234e-01
9.088667631149291992e-01 3.451608121395111084e-01
6.703705787658691406e-01 6.697532534599304199e-01
8.007243871688842773e-01 6.894784569740295410e-01
3.718528151512145996e-01 1.549470424652099609e-01
9.343856573104858398e-01 6.782895922660827637e-01
8.602585792541503906e-01 2.170402556657791138e-01
9.939133524894714355e-01 8.364006280899047852e-01
4.366930425167083740e-01 5.140292644500732422e-02
3.583883643150329590e-01 9.044373035430908203e-01
7.305837273597717285e-01 3.749685585498809814e-01
7.287786006927490234e-01 3.380437195301055908e-01
2.052717655897140503e-01 2.689110934734344482e-01
4.348409175872802734e-01 1.442743241786956787e-01
6.383299231529235840e-01 9.882745742797851562e-01
6.345027685165405273e-01 1.050116568803787231e-01
5.954964756965637207e-01 2.414764761924743652e-01
6.776103973388671875e-01 9.755824804306030273e-01
4.356418550014495850e-01 4.401469826698303223e-01
1.296481341123580933e-01 3.448868095874786377e-01
7.224630117416381836e-01 1.966206133365631104e-01
8.395197987556457520e-01 6.690759062767028809e-01
3.036539256572723389e-01 6.180348992347717285e-01
9.132288098335266113e-01 4.345549643039703369e-01
5.888434648513793945e-01 9.832657575607299805e-01
6.764001846313476562e-01 1.703865453600883484e-02
5.148682370781898499e-02 1.412252187728881836e-01
6.654341816902160645e-01 2.833160758018493652e-01
5.984943509101867676e-01 4.966305196285247803e-01
1.510437130928039551e-01 8.286435604095458984e-01
9.053853750228881836e-01 4.707046747207641602e-01
1.243377327919006348e-01 4.958004355430603027e-01
1.059075072407722473e-01 8.182770609855651855e-01
9.740585833787918091e-02 7.492470741271972656e-02
4.750733375549316406e-01 8.304349184036254883e-01
7.944517731666564941e-01 8.485462665557861328e-01
9.011034965515136719e-01 3.921327292919158936e-01
7.843880057334899902e-01 5.704826116561889648e-01
5.061598420143127441e-01 5.755807161331176758e-01
3.045174777507781982e-01 8.342116475105285645e-01
4.435023963451385498e-01 9.092903137207031250e-01
4.858414456248283386e-02 5.302217602729797363e-01
1.070491373538970947e-01 7.669447660446166992e-01
4.397428333759307861e-01 3.429400622844696045e-01
8.800868391990661621e-01 1.286311298608779907e-01
1.771106421947479248e-01 7.499749064445495605e-01
5.860881209373474121e-01 3.702701926231384277e-01
4.878125190734863281e-01 3.212118148803710938e-02
7.417116165161132812e-01 5.883914828300476074e-01
3.044830858707427979e-01 2.075671106576919556e-01
1.424898356199264526e-01 7.447882890701293945e-01
9.563921093940734863e-01 1.059824749827384949e-01
3.910830318927764893e-01 7.584064006805419922e-01
1.545209735631942749e-01 9.698767662048339844e-01
7.400488853454589844e-02 8.667907714843750000e-01
3.541088104248046875e-01 6.067015975713729858e-02
6.226873397827148438e-01 6.966682672500610352e-01
8.875517845153808594e-01 4.876432195305824280e-02
9.271032810211181641e-01 7.813314795494079590e-01
1.303942203521728516e-01 8.736516237258911133e-01
7.462844997644424438e-02 5.696107149124145508e-01
2.724237442016601562e-01 8.590935468673706055e-01
6.584119200706481934e-01 6.286720931529998779e-02
3.989774286746978760e-01 8.914959430694580078e-01
6.846159100532531738e-01 5.000278949737548828e-01
8.391824364662170410e-01 7.059041857719421387e-01
8.866245746612548828e-01 6.753226518630981445e-01
2.735156714916229248e-01 9.969139844179153442e-02
1.605735272169113159e-01 2.870072722434997559e-01
9.665557146072387695e-01 6.943269371986389160e-01
5.623894929885864258e-01 5.920647978782653809e-01
3.393290340900421143e-01 2.337534576654434204e-01
3.136275708675384521e-01 4.392461478710174561e-02
8.125622868537902832e-01 2.363499701023101807e-01
7.105385065078735352e-01 9.933876395225524902e-01
1.381093263626098633e-01 5.330243110656738281e-01
1.322859972715377808e-01 6.326515674591064453e-01
8.420399427413940430e-01 8.060538768768310547e-01
4.094756245613098145e-01 6.198660135269165039e-01
3.005990982055664062e-01 5.409033298492431641e-01
9.123254418373107910e-01 1.352548692375421524e-02
4.401136040687561035e-01 2.873815894126892090e-01
8.507098555564880371e-01 1.675280332565307617e-01
4.763976037502288818e-01 2.449531108140945435e-01
5.347478389739990234e-01 3.626460134983062744e-01
9.100271463394165039e-01 9.728333353996276855e-01
7.191236130893230438e-03 6.344686150550842285e-01
8.141623139381408691e-01 5.965521335601806641e-01
7.349905967712402344e-01 9.183576107025146484e-01
7.681079506874084473e-01 6.612908244132995605e-01
8.382564783096313477e-01 3.082429766654968262e-01
9.923503994941711426e-01 2.020530104637145996e-01
8.087607622146606445e-01 8.188731074333190918e-01
5.097931623458862305e-01 2.577952444553375244e-01
4.680548235774040222e-02 9.438737630844116211e-01
8.596771359443664551e-01 6.227693557739257812e-01
6.899344921112060547e-01 9.344953894615173340e-01
8.090720176696777344e-01 4.373239576816558838e-01
9.593497216701507568e-02 4.537903666496276855e-01
3.304157555103302002e-01 5.810875296592712402e-01
7.344086170196533203e-01 6.673689484596252441e-01
8.272003531455993652e-01 9.462780952453613281e-01
9.599070549011230469e-01 8.694557547569274902e-01
5.208041071891784668e-01 5.945766344666481018e-02
3.372348845005035400e-01 1.850677877664566040e-01
3.132841289043426514e-01 4.006385803222656250e-03
7.756610512733459473e-01 2.677598595619201660e-01
7.543573975563049316e-01 6.282684206962585449e-01
6.997525095939636230e-01 5.031567811965942383e-02
7.208878993988037109e-01 1.523775607347488403e-01
8.178126811981201172e-01 4.872287064790725708e-02
2.867963612079620361e-01 1.340036392211914062e-01
2.316749887540936470e-03 5.878986716270446777e-01
2.570958733558654785e-01 5.217364430427551270e-01
2.695926129817962646e-01 6.503596901893615723e-01
4.761909544467926025e-01 2.053618282079696655e-01
5.315659046173095703e-01 3.031771779060363770e-01
9.545331448316574097e-02 2.681164816021919250e-02
2.046167105436325073e-02 4.966761171817779541e-01
2.198443263769149780e-01 6.402513980865478516e-01
3.601634800434112549e-01 3.116772770881652832e-01
6.464731097221374512e-01 9.051946997642517090e-01
2.812429964542388916e-01 6.849216222763061523e-01
5.781410336494445801e-01 2.800423502922058105e-01
1.170233339071273804e-01 7.139634490013122559e-01
7.145311832427978516e-01 5.225428938865661621e-01
3.175154924392700195e-01 8.780451416969299316e-01
6.464546322822570801e-01 5.717130899429321289e-01
8.787155747413635254e-01 4.491831660270690918e-01
9.868423938751220703e-01 7.306982278823852539e-01
5.731015801429748535e-01 6.822316646575927734e-01
5.141849517822265625e-01 4.458190500736236572e-01
6.507918238639831543e-01 9.499506354331970215e-01
1.651069074869155884e-01 5.078443884849548340e-01
1.238175407052040100e-01 5.769903063774108887e-01
2.393848896026611328e-01 4.835184812545776367e-01
3.037875294685363770e-01 7.600356340408325195e-01
8.101858496665954590e-01 3.881866931915283203e-01
8.730137348175048828e-01 5.135536193847656250e-04
9.999043941497802734e-01 2.008550427854061127e-02
4.283871352672576904e-01 4.935284256935119629e-01
3.919786512851715088e-01 7.127053141593933105e-01
6.690183281898498535e-02 3.071134090423583984e-01
6.909025907516479492e-01 2.410162687301635742e-01
5.152564048767089844e-01 4.971742630004882812e-01
3.434972465038299561e-01 5.397793054580688477e-01
4.072614610195159912e-01 3.695932030677795410e-01
9.064398407936096191e-01 5.901896357536315918e-01
2.596413195133209229e-01 6.096693277359008789e-01
3.127232491970062256e-01 6.619944572448730469e-01
3.542047142982482910e-01 6.275308132171630859e-01
7.937007546424865723e-01 8.285842090845108032e-02
1.761028766632080078e-01 2.321584671735763550e-01
2.326195985078811646e-01 8.233016133308410645e-01
8.544692397117614746e-01 4.121557772159576416e-01
4.492025449872016907e-02 3.352766335010528564e-01
4.662582874298095703e-01 7.859667539596557617e-01
2.618023157119750977e-01 3.932546973228454590e-01
2.966743707656860352e-01 2.494401633739471436e-01
1.238855198025703430e-01 1.763172745704650879e-01
7.254415154457092285e-01 9.588971138000488281e-01
9.245125651359558105e-01 6.317971348762512207e-01
1.420258134603500366e-01 1.425469070672988892e-01
3.568786382675170898e-01 4.539477527141571045e-01
2.882651984691619873e-01 5.804505944252014160e-01
1.846333444118499756e-01 8.118377327919006348e-01
2.136385142803192139e-01 3.730362653732299805e-01
5.029391646385192871e-01 4.017134904861450195e-01
3.525396883487701416e-01 6.758688688278198242e-01
8.804439902305603027e-01 7.945077419281005859e-01
3.463380038738250732e-01 2.045418694615364075e-02
7.335134744644165039e-01 4.462533593177795410e-01
6.407351493835449219e-01 3.310551345348358154e-01
4.484941959381103516e-01 5.821295976638793945e-01
9.069647192955017090e-01 2.391495704650878906e-01
9.519825577735900879e-01 9.987947344779968262e-01
7.100630998611450195e-01 7.426284551620483398e-01
9.900799021124839783e-03 1.184088289737701416e-01
2.508693337440490723e-01 2.681424021720886230e-01
5.870378613471984863e-01 7.896721959114074707e-01
6.308775544166564941e-01 7.532765269279479980e-01
3.466453552246093750e-01 9.776520729064941406e-01
6.793990731239318848e-01 7.838560342788696289e-01
9.888826310634613037e-02 1.298821568489074707e-01
3.133549094200134277e-01 7.091725468635559082e-01
6.091094017028808594e-01 6.402732729911804199e-01
3.330264389514923096e-01 2.813145518302917480e-01
6.966607570648193359e-01 8.748275786638259888e-02
9.599999189376831055e-01 8.181596994400024414e-01
6.672688722610473633e-01 1.906272470951080322e-01
2.270575612783432007e-01 9.468255639076232910e-01
2.222603410482406616e-01 4.535058140754699707e-01
8.225386142730712891e-01 4.757100939750671387e-01
3.468624353408813477e-01 8.371912837028503418e-01
9.304729700088500977e-01 9.102699756622314453e-01
2.076804190874099731e-01 7.777746319770812988e-01
9.589797854423522949e-01 2.444795668125152588e-01
1.854161024093627930e-01 8.600665926933288574e-01
7.798817753791809082e-01 6.072360277175903320e-01
7.109466195106506348e-01 6.974640488624572754e-01
2.213846296072006226e-01 3.136312663555145264e-01
5.100954174995422363e-01 2.237214595079421997e-01
5.017379522323608398e-01 8.002588152885437012e-01
9.824811816215515137e-01 4.972636997699737549e-01
3.634838759899139404e-01 3.568095266819000244e-01
6.048508286476135254e-01 4.227685034275054932e-01
4.276957809925079346e-01 6.973977088928222656e-01
5.743556022644042969e-01 4.062609672546386719e-01
6.841625571250915527e-01 3.696116507053375244e-01
6.124490499496459961e-01 9.404886364936828613e-01
7.252758741378784180e-01 4.871209859848022461e-01
1.969179809093475342e-01 9.839412569999694824e-02
2.067230641841888428e-01 9.071335196495056152e-01
8.723396062850952148e-02 9.207647442817687988e-01
8.157937526702880859e-01 5.509799811989068985e-04
5.448434352874755859e-01 2.050939649343490601e-01
2.359408326447010040e-02 7.683362364768981934e-01
2.572825849056243896e-01 3.474288880825042725e-01
2.674867808818817139e-01 7.225252985954284668e-01
9.046780467033386230e-01 5.472456216812133789e-01
9.498509168624877930e-01 5.753385424613952637e-01
4.384847283363342285e-01 7.391657233238220215e-01
5.097615718841552734e-01 1.823627650737762451e-01
8.069220781326293945e-01 6.396975517272949219e-01
3.833382129669189453e-01 8.567780256271362305e-01
6.926641464233398438e-01 4.545481204986572266e-01
8.933386206626892090e-01 7.493486404418945312e-01
5.992020368576049805e-01 5.502514243125915527e-01
2.210478335618972778e-01 2.350219637155532837e-01
7.537084221839904785e-01 8.694612979888916016e-01
9.690060615539550781e-01 6.163722872734069824e-01
2.162534147500991821e-01 5.905159711837768555e-01
5.449044704437255859e-01 9.735576510429382324e-01
1.033712103962898254e-01 2.110917419195175171e-01
4.731693267822265625e-01 4.273985922336578369e-01
7.114728689193725586e-01 4.114707410335540771e-01
6.458054780960083008e-01 2.473629117012023926e-01
4.501896202564239502e-01 7.361173629760742188e-04
6.257338523864746094e-01 2.145025283098220825e-01
3.786481022834777832e-01 5.511114001274108887e-01
9.981204271316528320e-01 3.452374041080474854e-01
2.667413055896759033e-01 9.384760260581970215e-01
4.069258570671081543e-01 9.712984561920166016e-01
2.763717174530029297e-01 4.794270992279052734e-01
4.393284618854522705e-01 8.119440078735351562e-01
4.736588150262832642e-02 4.815758764743804932e-02
1.656811982393264771e-01 1.862298399209976196e-01
9.963159561157226562e-01 4.004731178283691406e-01
8.388512581586837769e-02 3.434005379676818848e-01
4.176920354366302490e-01 5.389841794967651367e-01
2.281135916709899902e-01 4.176750779151916504e-01
8.003712296485900879e-01 7.780917882919311523e-01
2.678489089012145996e-01 1.952274143695831299e-02
2.170357853174209595e-01 2.121041715145111084e-02
6.925231814384460449e-01 5.856487154960632324e-01
7.426145672798156738e-02 4.956037402153015137e-01
3.298040032386779785e-01 3.238766491413116455e-01
3.054661452770233154e-01 3.619853854179382324e-01
1.580441743135452271e-01 4.686784744262695312e-01
1.040946841239929199e-01 3.909493386745452881e-01
3.952583968639373779e-01 6.681928634643554688e-01
4.873241186141967773e-01 2.825635373592376709e-01
8.754333257675170898e-01 3.174534440040588379e-01
3.394272029399871826e-01 4.055248200893402100e-01
2.516410052776336670e-01 7.683140039443969727e-01
7.581375837326049805e-01 9.912640452384948730e-01
5.497363209724426270e-01 2.505119740962982178e-01
6.332763433456420898e-01 8.006319999694824219e-01
8.101521134376525879e-01 2.838812768459320068e-01
8.364620208740234375e-01 8.581236004829406738e-01
7.766044139862060547e-01 3.912278264760971069e-02
6.089286208152770996e-01 6.799629330635070801e-02
1.340165436267852783e-01 5.597570911049842834e-02
4.891559183597564697e-01 9.292883872985839844e-01
7.624189853668212891e-01 4.102142751216888428e-01
2.086647301912307739e-01 5.102518796920776367e-01
6.313452497124671936e-03 9.258950352668762207e-01
